index,name,score,dtm,text,app_name
46,張耿誌燈張耿誌沒,5 顆星,2024年3月18日,一直 更新 讓 我 無法 下載 程式 那麼 大 讓 我 無法 更新,國泰世華網路銀行CUBE
4161,Jinn-Tzer Ger,5 顆星,2021年12月29日,讚,國泰世華網路銀行CUBE
23358,沈蘇義,5 顆星,2023年6月27日,請問 台北市 萬華區 有 沒 有 台 新 銀行,台新銀行行動銀行
13884,顏志勝,1 顆星,2021年10月9日,很爛 ， 常常 開不起 來 ， 更新 後 也 一直 如此 ， 這麼 大間 的 銀行 連個 銀行 app 都 搞 這麼 差 ， 很 不 專業,兆豐銀行
18156,許文俊,5 顆星,2024年1月4日,非常 好用,華南銀行+
5174,蕭凱鴻,5 顆星,2023年8月9日,哪來 那麼 多 老人 ... 一堆 功能 不會用 不會 找 就 給一星 ， 我 是 建議 刪除 別用 了 ， 自己 去 銀行 辦,中國信託行動銀行 Home Bank
29692,江江,5 顆星,2022年8月31日,大家 快來 拿 將來 銀行 好禮 ！ 可以 輸入 我 的 邀 請碼 ： nfp 新戶 開 了 馬 上 擁有 點 活儲 萬 以下 利率 最高 享 .% 超過 萬則 是 % 多 活動 到 年底 刷卡 不限 消費 通路 每個 月 刷 內 最高 享 % 回饋 超過 就 享 % 回饋 開戶 前 記得 準備 ： 雙證件 / 他行 臨櫃 帳號 ( 相同 手機 號碼 ) 拿 好禮 方法 ： 方法 . 下載 app 輸入 邀請碼 拿 好禮 歡迎 輸入 我 的 邀 請碼,將來銀行 NEXT BANK
2793,小志,1 顆星,2022年7月16日,一直 通知 我 的 網銀 有人 登入 ！ 是 想 嚇死 誰 啊 ？,國泰世華網路銀行CUBE
2285,陳真,1 顆星,2022年10月8日,系統 維護 是 要 多久 。 也 沒先 公布 呀 十點現 在 都 進不去,國泰世華網路銀行CUBE
14666,Norman Wang,1 顆星,2022年7月26日,閃退,元大銀行 Yuanta Commercial Bank
20537,蔡哲維,1 顆星,2022年9月26日,外幣 平均 成本 一直 顯示 維護 中 都 三天 了,玉山行動銀行
19518,阿泰,5 顆星,2023年11月16日,方便 好用,玉山行動銀行
28226,天立,5 顆星,2022年10月26日,建議 添加 ‘ ’ 圖形 快速 登入 ‘ ’ ， 才 不用 每次 都 要 打 帳號 密碼 。,LINE Bank
22101,張家維,1 顆星,2022年5月21日,垃圾 app 不能 註 冊 帳 號 也 不能 登入,合作金庫銀行
18391,017 M,2 顆星,2023年8月3日,爛死 了,華南銀行+
13331,語風,1 顆星,2023年11月7日,一天到晚 系統 忙碌,兆豐銀行
674,Nilson Lin,5 顆星,2023年10月17日,"設定 約定 帳號 希望 能 管理 其名 稱 , 以利 辨識 . 而 不是 只 出現 約定 帳號",國泰世華網路銀行CUBE
3732,Shixian Zhang (偉凌軒燒烤店),2 顆星,2022年2月21日,沒有 一家 銀行 人家 有辦 網路 購物 支付 隨意給 人家 停止 我 第一次 遇到 國泰世華會 這樣 做 未 經許 可 停止 人家 的 網路 購物 支付 項目爛 透 了,國泰世華網路銀行CUBE
8424,泡麵,5 顆星,2022年3月12日,讚,中國信託行動銀行 Home Bank
14629,Emily Yang,1 顆星,2022年8月8日,到底 要 多爛 ， 一直 登出 ， 根本 不能 登 ， 多久 了 ， 還要 打 客服 ， 也 無法 解決 請問 到底 有什麼 毛病 ， 不要 回 我 什麼 制式化 的 ： 親愛的 客戶 … 為 什麼 別間 銀行 沒 有 的 問題 可以 一直 在 元 大 的 app 發生 ， 是 在 嫌 客戶 太多 是不是,元大銀行 Yuanta Commercial Bank
9898,許原菖,5 顆星,2023年9月11日,很放 便,富邦行動銀行
4264,夏家琪,1 顆星,2024年4月4日,爛死 了 又 是 一個 更新 app 後 要 客戶 到 atm 重新 設定 的 節奏 ， 明明 就是 銀行端 問題 ， 每次 都 要 我們 跑 銀行 或 便利商店 做 設定,中國信託行動銀行 Home Bank
10841,歐伯龍,1 顆星,2023年7月15日,叫 我 更新 .... 結果 也 沒 辦法 更新 跟 使用,富邦行動銀行
20187,魏靜嵐,5 顆星,2023年5月31日,順暢,玉山行動銀行
25343,Michael L,5 顆星,2023年8月2日,thumbs up,Richart
13699,K.M C,3 顆星,2022年2月21日,面部 辨識 不管 歷經 幾次 更新 … 還是 跟 之前 一樣 ， 必須 在 光源 均勻 下 才 偵測 的 到 ， 其他 有 面部 辨識 的 app 都 很快 掃到 ， 就 你 們 的 要 喬 各種 角度 刷 好 幾次 才 可以 刷到 ... ， 希望 能 改善,兆豐銀行
29465,曾可可,5 顆星,2023年2月7日,"開戶 時輸入 將來 銀行 邀請碼 「 fhcm 」 ， 就 可以 享價值 $ 元 的 新戶禮 （ 張 n 倍券 ， 加息 期間 天 ， 加息 存款 限額 , 元 ） 只要 開戶 審核 成功 就 馬 上 送 喔 ! 不 賺 白 不 賺 ！ 一定 要 記得 輸入 ！",將來銀行 NEXT BANK
13276,Cheng Yan Lu,1 顆星,2024年2月26日,始終 登入 不 進去 ， 不是 只有 一個 兩個 人 有 這樣 的 問題 了 ， 客服 永遠 只會 說 資訊 不足 無法 知道 狀況 ， 完全 沒有 要 處理 的 意思,兆豐銀行
23014,林易均,1 顆星,2022年11月3日,改版 後 一開啟 app 都 在轉 圈圈 。 好 幾天 了 。 傻眼,凱基銀行
1770,鄭安家,3 顆星,2022年12月28日,讚,國泰世華網路銀行CUBE
6950,林昇皓,4 顆星,2022年7月2日,老字号 的 银行 了 啊 ！,中國信託行動銀行 Home Bank
26611,Ching Sheng Yang,5 顆星,2021年11月2日,迅速 修 復 了 ！ 非常 感謝 。 有 重視 使用者 回饋 ， 推一個 ！,Richart
9280,farzong yang,5 顆星,2024年3月7日,順手,富邦行動銀行
20006,司雨文,1 顆星,2023年7月1日,一直 當機,玉山行動銀行
12143,fa38520,5 顆星,2022年8月2日,讚 ， 很 好 用,富邦行動銀行
16240,葉展,5 顆星,2024年3月21日,太 複 雜,永豐行動銀行
25675,葉俊陽,5 顆星,2022年12月5日,方便 好用,Richart
22819,李娟娟,1 顆星,2023年3月3日,有 夠爛 ， 一直 重 複 顯示 安裝,凱基銀行
9985,朱瑞發,1 顆星,2023年8月19日,找 不到 開卡,富邦行動銀行
29125,曾仔,5 顆星,2022年2月23日,界面 清楚,DBS digibank TW 星展行動銀行
19296,黃秋美,5 顆星,2024年2月4日,操作 介面 簡單 明 瞭,玉山行動銀行
3525,吳小安,1 顆星,2022年3月12日,爛透 了 ， 我 真的 搞不懂 ， 我 帳號 密碼 ， 天氣 在 用 的 ， 他 說 我 連錯 次 ， 被鎖 ， 又 一定 要 跑 銀行 處理 ， 我 真的 氣死 ， 所以 又 去 辦別間 ， 都 沒 這些 問題 ， 真的 ， 國泰 問題 很 莫名 奇妙 ， 我 朋友 也 有 遇到 一些 問題 ， 打 去 客服 ， 又 等 超級 就 重點 他 就要 我親 自跑 去 銀行 ， 我 就是 不 跑 ， 零可辦 別間,國泰世華網路銀行CUBE
28511,Long Han,5 顆星,2022年3月27日,很 實用,LINE Bank
14317,何恭成,1 顆星,2023年2月6日,到底 什麼 時候 才能 改善 無法 截圖 的 問題 ， 已經 好 幾個 月 了 ， 爛,元大銀行 Yuanta Commercial Bank
29046,曾桂芬,5 顆星,2023年1月18日,查看 网路 很 迅速,DBS digibank TW 星展行動銀行
18531,WANG玲,1 顆星,2023年2月20日,bad,華南銀行+
6195,明神愛,1 顆星,2022年11月23日,煩不煩 啊 ， 老是 連不 上去,中國信託行動銀行 Home Bank
22618,誠實豆沙包,1 顆星,2020年7月29日,目前 無法 登入,合作金庫銀行
7903,Hsueh Ying Lo,1 顆星,2022年3月20日,完全 不 直觀 的 ui 設計 是不是 沒有 徹底 理解 過 使用者 導向 為何 畫面 漂亮 但 功能 難查詢 … 此次 更新 真的 不好 使用,中國信託行動銀行 Home Bank
19186,JOESON SHI,1 顆星,2024年3月1日,今日 突然 無法 登入 ， 要 重新 下載 app 綁定 行動 裝置 ， 很麻煩 欸 。,玉山行動銀行
13664,Ki Tang,1 顆星,2022年4月18日,真的 爛,兆豐銀行
25012,王光河,2 顆星,2023年9月22日,改版 後 看 起來還 可以 但是 要 退出 結果 不能 退出 是 怎樣 以前 左下角 的 一直 返回 按 下去 就會 出現 退出 選項 這次 完全 不 知道 怎退 。 還是 上 一個 版本 好用,Richart
18869,王志浩,1 顆星,2022年9月14日,你們 的 客服 根本 就 打 不通 ， 還沒免 付費 電話 ， 一直 忙線 聽 音樂 ， 網路 電話 又 會 一直 斷 ， app 又 超級 難用 的 ， 我 是 信用卡 用戶 華南 銀行 + 的 app 快速 登入 設 定都 會 失敗 錯誤 ， 舊 的 app 反而 可以 快速 登入 設定 ， 有 問題 卻 找 不到 客服 反應 ， 這品質 如果 有 顆星 ， 顆星 都 不想 給 。,華南銀行+
7349,吳佩,1 顆星,2022年4月30日,新版 無卡 提款 qrcode 有夠 難 找 ， 超 不 方便 ， 不像 舊版 在 頁 面 就 有 的 掃 。,中國信託行動銀行 Home Bank
7434,ShihKu Hsiao,5 顆星,2022年4月23日,原本 總資產 ( 資產 + 貸款 ) 的 那 一欄 怎麼 不見 了 ， 建議 恢 復 。,中國信託行動銀行 Home Bank
25348,懷慧黃,5 顆星,2023年8月2日,服務 貼心 方便 快速,Richart
947,Hsuan,1 顆星,2023年7月16日,到底 在 幹 嘛 ？ 密碼 剛改 完 、 登 app 一直 密碼 錯誤 ， 又鎖 起來 ？ ？ 我 很 確定 沒 打錯 ， 一個 字 一個 字 慢慢 按 ！ 還是 錯 ？ ？ 真的 很爛 欸 …,國泰世華網路銀行CUBE
2127,雲爵,5 顆星,2022年11月9日,好用,國泰世華網路銀行CUBE
5176,迷途者,1 顆星,2023年8月9日,帳號 登入 即 時 通知 往往 都 已經 是 、 分鐘 之 後 ， 完全 不 ‘ 即時 ’ 也 絲毫 沒有 提起 帳戶 安全 的 作用 ！ ！,中國信託行動銀行 Home Bank
2792,陳碧霜,5 顆星,2022年7月17日,方便,國泰世華網路銀行CUBE
14904,陳憲泓,1 顆星,2022年2月25日,一直 跑 不 出來 ， 停 在 純好 股 找 元 大 的 畫面,元大銀行 Yuanta Commercial Bank
26232,CHIANG SIZUKU,5 顆星,2022年3月3日,介面 配色 清楚 好用 ， 插圖 也 可 愛,Richart
16065,Bingcher Zhang,1 顆星,2021年9月21日,對 於 一個 很少 使用 網路 的 使用者 ， 只想查 信用卡 扣款 名目 。 步驟 太雜 無法 使用 ， 直接 走 一趟 銀行 還比 較 快 。,第一銀行 第e行動
7325,Souta Lu,1 顆星,2022年5月3日,酷 碰 優惠券 無法 複 製 way 點已 兌換 仍 顯示 未 使用,中國信託行動銀行 Home Bank
967,Phillip Yu,5 顆星,2023年7月6日,非常 方便使用 的 app,國泰世華網路銀行CUBE
6094,法老王,5 顆星,2022年12月12日,非常 實用,中國信託行動銀行 Home Bank
17592,Candy hung,1 顆星,2021年11月24日,無法 使用,永豐行動銀行
7879,陳慶源,1 顆星,2022年3月21日,更新 後 找 不到 交易 明細表 ...,中國信託行動銀行 Home Bank
8063,cloudia yang,5 顆星,2022年3月15日,版面 容易 操作 清楚 易懂 服務 項目 也 多 不用 好 幾個 app 換來換 去,中國信託行動銀行 Home Bank
7574,鍾芹珍,5 顆星,2022年4月9日,人性化,中國信託行動銀行 Home Bank
26007,喬欣榕,5 顆星,2022年5月13日,畫面 一直 閃爍 … 依照 指示 已經 恢 復 正常 ， 謝謝 ~,Richart
16832,賴淑華,5 顆星,2023年5月16日,迅速 收到 通知,永豐行動銀行
10311,Wensen Huang,5 顆星,2023年7月15日,ok,富邦行動銀行
30785,Chian,1 顆星,2023年7月15日,最爛 ， 沒有 之一,臺灣銀行-網路銀行隨身版
20369,River Chiang,3 顆星,2023年2月17日,耗電 ， 系統 顯示 吃 電大戶 ， 明明 沒 在 運作 ， 卻 吃電 很 兇 ， 表示 軟體 寫 的 不好 ， 這麼 大 的 公司 ， 作出 三流 的 app ， 該 打屁股 。,玉山行動銀行
6217,Nemes,5 顆星,2022年11月17日,好用,中國信託行動銀行 Home Bank
2721,李維達,1 顆星,2022年7月23日,說 什麼 連線 異常 要 更新 程式 更新 完還 是 出現 一樣 連線 異常 根本 進不去 鬼 東西 一直 異常要 怎麼 查詢 啊 ? ? ? ? ? ? ? ? ? ? ?,國泰世華網路銀行CUBE
13932,SS Lee,3 顆星,2021年9月22日,指紋 辨識 為 什麼 不能 用 了 ？,兆豐銀行
19534,張振坪,5 顆星,2023年11月14日,好用 順 暢免 教學 就 可用,玉山行動銀行
28137,Johnny Huang,5 顆星,2023年3月10日,excellent april .,LINE Bank
10516,Yi-Chih Chan,1 顆星,2023年7月15日,安裝 更新 後 ， 打不開,富邦行動銀行
3632,Wilson Chang,5 顆星,2022年3月5日,使用方便 。,國泰世華網路銀行CUBE
23049,NICK LIN,1 顆星,2022年10月29日,新版 有夠 慢 ， 舊版 比 較 好 用,凱基銀行
10771,雯婷,3 顆星,2023年7月15日,要 人 更新 又 不給 更新 怎麼 回事 呢 ？,富邦行動銀行
10643,吳郁年,1 顆星,2023年7月15日,更新 完 又 要求 更新 ， 也 進不去 。 重新 下載 也 打 不開 app ， 非常 困擾,富邦行動銀行
29247,Pan顗翔,2 顆星,2020年8月9日,"更新 之 後 又 要 重新 輸入驗 證碼 , 但 人 在 國外 無法收 簡訊 ...",DBS digibank TW 星展行動銀行
5927,鄭善緣,5 顆星,2023年1月29日,謝謝 你 們 ， 賜給 我們 便利 感恩 folded hands,中國信託行動銀行 Home Bank
22602,Huang Victor,1 顆星,2020年8月14日,"一直 在 轉圈 , 根本 進不去 。 / / 我放棄 了 ！ 近期 總是 閃退 ， 卸載 重裝 還是 一樣 ， 只好 不用 了 。",合作金庫銀行
23030,Well Lu,1 顆星,2022年11月1日,改版 後 ， 讀取 速度 很 慢 ， 還會卡 在 畫面 無法 下 一步 ， 更新 越來 越 不好 方便使用,凱基銀行
448,羽YUNI,3 顆星,2023年12月18日,更新 後 幾次 匯款 輸入 交易 碼 都 失敗 ， 明明 已 設定 好 了 ， 就 因為 持續 失敗 再 回去 設定 的 地方 ， 看見 又 變成 未 啟用 ， 這樣 來 回 重新 設定 交易 認證碼 . 次 了 ， 希望 能 改善 謝謝 辛苦 了,國泰世華網路銀行CUBE
27439,Jerry Fu,1 顆星,2023年5月6日,android beta 一直 閃退,新光銀行
28129,GUANG HUI LU,1 顆星,2023年3月21日,線上 購買 刷卡 沒辦法 即 時 收到 簡訊 ， 等 了 好久 才 出現 ， 這樣 要 怎麼 購買 。 。 。 而且 刷卡 otp 簡訊 時間 太短 ， 只要 分鐘 ， 收到 都 已經 - 分鐘 了 根本就是 不能 線上 購物 吧 ！,LINE Bank
27189,淑貞,3 顆星,2023年10月24日,沒 上次 app 好用 ， 之前 的 不僅 可 看 保險 投資 亦可 直接 看 信用卡 帳單 等 方便 許多 ， 請 更新 app 別 讓 不好 用 的 耽誤 用戶 時間,新光銀行
25610,fang yi Chen,3 顆星,2023年1月18日,每次 更新 都 要 重新 輸入 使用者 代號 跟 密碼 很 麻煩 ...,Richart
15819,蕭淮安,1 顆星,2022年1月10日,登入 等 了 半天 一直 在 載入 中無法 登入 ， 登入數 十次 後 唯一 次 成功 連要 查詢 存款 都 至少 要 等 幾分鐘 ， 沒 看過 那麼 糟糕 的 銀行 軟體,第一銀行 第e行動
24366,魅晷,5 顆星,2022年1月6日,好用,台新銀行行動銀行
1910,DWei Huang,2 顆星,2022年12月6日,不 知道 為何 都 不給 我用 指紋驗證 轉帳 只能 用臉 部驗證 搞 的 我 轉帳 像 傻子,國泰世華網路銀行CUBE
12089,咖啡,1 顆星,2022年8月17日,為 什麼 已經 等 了 兩天 還 不能 使用,富邦行動銀行
4537,工讀生,5 顆星,2024年1月30日,方便,中國信託行動銀行 Home Bank
12902,ricky hsieh,4 顆星,2022年1月25日,要線 上 信用卡 繳停 車費 ， 但系 統上 無法 選擇 卡片 有效 月份 中 的 月份 ( 任何 年份 的 月 都 無法選 ) ， 可以 幫忙 確認 一下 嗎 ？ = = 》 目前 我 已經 收到 新卡 ， 且 也 開卡 成功 ， 新卡 可 正常 使用 了 ！ 謝謝,富邦行動銀行
28753,阿楠,1 顆星,2021年11月17日,我 的 問題 ， 也 是 那個 電話 與 銀行 不 一樣 的 問題 ， 客服 兩天後才 回 我 ， 很 客氣 ， 人 很 好 ， 就是 貴 公司 的 方案 很 瞎 ， 方案 是 叫 我 改銀行 的 電話 ， 是 在 哈 嘍 ？ 我都還 沒 註 冊 完 欸 ？ 方案 是 去 改密碼 那 ， 與 客服 視訊 連線 … … 真是太 神奇 了 ， 卡 在 註 冊 ， 無法 回去 修改 ， 進退 兩難 ， 都 還沒 正式 使用 呢 。 程式 設計 是否 只有 一支 手機 ， 才 會天 真的 認為 全世界 所有人 ， 都 只有 一個 門號 ？ 這設計 真是太 糟 了 。,LINE Bank
24224,lawrence yeh,1 顆星,2022年1月20日,更新 完 這個 新 版本 也 太爛 了 吧 ， 難用 死 了,台新銀行行動銀行
14960,利聖輝,1 顆星,2022年1月6日,什麼 玩意 ， 每次 登入 都 要求 更新 ， 不 更新 還 不能 使用,元大銀行 Yuanta Commercial Bank
10291,吳金玉,1 顆星,2023年7月15日,無法點 開,富邦行動銀行
14343,陳心仁,1 顆星,2023年1月26日,無法 截圖 ， 之前 都 可以 ， 這樣 不 方便 “ 自己 紀錄 ” 匯款 訊息 （ 匯給 誰 ， 什麼 時候 匯 的 ） 說 要 改善 拖 了 這麼 久 都 只是 說 說 而已,元大銀行 Yuanta Commercial Bank
383,哪次不抖,1 顆星,2024年1月2日,非常 爛 填 了 一堆 資料 預約 開戶 結果 到 最 後 根本 沒有 成功 到底 知不知道 腦子 怎麼 用 會不會 我 的 個 資都 被 你 們 拿 去 亂 用 一點 資安 的 意識 都 沒 有 我絕 對 不會 在 國泰 開戶 我 去 玉山 爽,國泰世華網路銀行CUBE
17442,美智（EricSun）,1 顆星,2022年3月21日,一直 跳出 字樣 要求 移除 後 重裝 。,永豐行動銀行
20138,文君王,5 顆星,2023年6月4日,讚,玉山行動銀行
28725,he-i Lin,1 顆星,2021年12月1日,已經用 line 申請 帳戶 通過 了 ， 為 什麼 下載 app 要 我 再 重新 申請 一次 ， 重點 是還 一直 鬼 打牆 ： 此 帳號 已經 有人 申請 ， 這樣 怎麼 讓 人 放心,LINE Bank
618,江文哲,5 顆星,2023年11月7日,國泰 app 真的 比 任何 一家 銀行 都 還要強 好用,國泰世華網路銀行CUBE
24863,Angie Ooi-安,5 顆星,2023年12月1日,還不錯 用,Richart
19782,鍾昀玲,5 顆星,2023年9月20日,介面 平易近人 好用 ， 資訊 詳實 ！,玉山行動銀行
25470,chinsheng,1 顆星,2023年5月23日,客服 都 打 不通 留訊息 也 不會 回,Richart
6742,Henry Jou,5 顆星,2022年8月10日,整體 不錯 。,中國信託行動銀行 Home Bank
4735,葉大炮,5 顆星,2023年12月2日,還不錯,中國信託行動銀行 Home Bank
22342,Juan Hsu,1 顆星,2021年7月22日,無法 進入 變 更 基金 金額 停扣 ， 變 更 日期 請 趕快 改善,合作金庫銀行
5696,安跋嘉琿,1 顆星,2023年3月29日,到底 是 哪個 外星人 想 出來 的 反人類 設定 ？ 關閉 國外 刷卡 之 後 天就會 自動 開啟 ， 也 就是 每 天必須 手動 關閉 ， 不能 和 其他 銀行 一樣 關閉 之 後 除非 手動 開啟 不然 不會 開啟,中國信託行動銀行 Home Bank
16685,陳韋儒,5 顆星,2023年7月19日,方便 希望 轉帳 優惠 更 多,永豐行動銀行
6666,玉衡,4 顆星,2022年8月24日,好用,中國信託行動銀行 Home Bank
450,Tsunai Yu,1 顆星,2023年12月17日,很爛 ， 超級 無 敵爛 ， 都 不會 在 用 這家 银行 轉帳 了 ， koko 就 很 好 用 ， 非要 換一個爛 的,國泰世華網路銀行CUBE
1764,王藝捷,5 顆星,2022年12月28日,很 方便 好用,國泰世華網路銀行CUBE
4075,郭梅樺,5 顆星,2022年1月5日,很 thumbs up,國泰世華網路銀行CUBE
24514,Ryan星飛,1 顆星,2021年12月10日,行動 銀行 登入 的 問題 到底 什麼 時候 要 解決 ？ 東西 根本 沒 修好 ， 工程 師都 在 幹什麼 ？ 每天 都 在 偷 薪水 是不是 ？ 還是 你 們 工程 師都 專門 找 高中 沒 畢業 的 ？ 一個 登入 問題 修 了 個 多月 還是 一直 有 問題 打 去 客服 只會 說 叫 我們 臨櫃 、 atm 我家 這裡 就 沒半台 ， 不然 你們 來 我 這開 一台,台新銀行行動銀行
19197,江錦珍,5 顆星,2024年2月27日,方便 快速,玉山行動銀行
5172,詹爸詹爸,1 顆星,2023年8月10日,尚稱 便利,中國信託行動銀行 Home Bank
7774,Benson Chen,1 顆星,2022年3月27日,以下 是 沒 看 懂 還是 懶得 看 完 ？ 要 這麼 廢 到底 就 對 了 嗎 ？ > > > > > > > > > > 全部 都 刪除 完 、 瀏覽 完 了 ， 到底 哪裡 還有 資訊 未 讀取 ， app icon 一直 顯示 通知 數字 是 壞 掉 了 嗎 ？ 改版 改 的 廢還 改什麼 ， 就 恢 復 舊 有 版本 即可 ， 程式 不會 寫 就 不要 寫 了,中國信託行動銀行 Home Bank
8672,賴建宏,1 顆星,2022年3月3日,"我人 在 歐洲 地區 ， 現連 網路 及 app 都 無法 使用 ， 每次 都 顯示 錯 誤訊息 app , 下載 後 再 重裝 都 沒用 ，",中國信託行動銀行 Home Bank
17473,葉獨孤,2 顆星,2022年1月26日,更新 版本 上線 這麼 久 了 ， 還是 老 問題 ， 無法 迅速 更新 ， 這樣 的 版本 是 找 不到 可以 解決 方案 嗎 ？ 一直 說 是 商店 的 問題,永豐行動銀行
10787,廖肯尼,1 顆星,2023年7月15日,/ 早上 點富邦 行動 銀行 ， 顯示 【 憑證 已 更新 並已 提供 新 版本 下載 】 ， 本人 點 更新 卻 一直 重 複 更新 步驟 ， 無法 進入 更新 ， 亦 無法 使用 網路 銀行 ， 已嚴 重影 響 客戶 權益 。,富邦行動銀行
14325,Chang Tang,1 顆星,2023年2月2日,無法 截圖 ， 超級 不 方便,元大銀行 Yuanta Commercial Bank
27914,阮文和,5 顆星,2023年12月19日,好用 按 讚,LINE Bank
12541,揮塵Run跑,5 顆星,2022年5月1日,使用 很流暢 ， 頁面 分類 清楚 。,富邦行動銀行
23771,Chiao Wen Lu,1 顆星,2022年7月8日,app 更新 後 介面 不是 很 好 用 ， 有點 難 找到 需要 的 功能 在 哪裡 。 使用 繳交 其他 銀行 信用卡 費 功能 時銷帳 編號 只能 輸入 碼 ， 但 目標 銀行 的 銷帳 編號 有 碼 因此 無法 使用 。 希望 能 夠 儘 速 改善,台新銀行行動銀行
10942,莊玉貞,1 顆星,2023年7月14日,一直 重 複 要 更新 憑 証 ， 重新 下載 後 ， 一直 嘗試 著用 快 多次 ， 還在 用 什麼 更新 憑 証 ， 根本 打不開 根本 就 不能 更新 ， 以前 的 就 可以 用 ， 現在 就 這樣 一直 轉 圈圈 是 更新 什麼 東西,富邦行動銀行
28676,mei mei,2 顆星,2021年12月24日,剛裝 好 app ， 要 從 設定 去 啟用 指紋 ， 但 安全性 設定 那頁點 了 都 是 空白一片 ， 下方 的 字 也 被 截到 一半 ， 根本 不能 啟用,LINE Bank
7187,星星星,5 顆星,2022年5月27日,ok,中國信託行動銀行 Home Bank
2516,建明林,5 顆星,2022年8月26日,方便 順暢 好 用,國泰世華網路銀行CUBE
24139,陳聖明,1 顆星,2022年1月24日,到底 是 我 的 手機 問題 ？ 還是 電信商 的 問題 ？ 還是 台 新 網路 的 問題 ？ 根本 不能 登入 ， 網銀 就是 要 即 時 ， 一直 叫 我 更新 ， 結果 一直 進不去 是 在 耍 寶嗎 ？,台新銀行行動銀行
14160,魚魚,1 顆星,2024年1月22日,更新 完連 登入 都 不能 按 貴 公司 的 工程 師是 領完 年終 不 做 了 嗎 ？,元大銀行 Yuanta Commercial Bank
17824,游健興,1 顆星,2021年4月28日,網路 速度慢 並且 無法 使用 指紋 登入,永豐行動銀行
41,Zhn Chen,2 顆星,2024年3月19日,app 強制 更新 但 更新 一直 失敗 是 要 如何 繳費,國泰世華網路銀行CUBE
22135,利聖輝,1 顆星,2022年4月20日,合作 幹嘛 硬 要 我 更新 ， 亂 七八 糟 ， 要 更新 app 直接 導入 不行 嗎,合作金庫銀行
27212,貓十三,1 顆星,2023年10月17日,改版 後 app 開始會 挑鍵 盤輸入 了 啊 … 多方 嘗試 後 ， 某些 特定 數字鍵 盤 才能 輸入 數字 呢,新光銀行
29234,陳鈞平,5 顆星,2020年12月2日,好,DBS digibank TW 星展行動銀行
9464,LU ethan,5 顆星,2024年1月5日,good,富邦行動銀行
20704,Buddhist namohhdcb3,3 顆星,2022年8月9日,網路 智能 服務系 統辨識 能力 很差 ， 轉帳 代繳 網頁 地圖 不易 查詢 ， 外幣 買 賣 手機 介面 不順暢 ， 連黃 金存 摺 買 賣 都 不行 ， 還要 使用 官網 ie 版 ， 真是 折磨 人 ， 算了吧 ， 我 已經 改元 大銀行 ， 幾年 了 ， 還 改不了 ， 真扯 了 ~,玉山行動銀行
4315,蔡佩玲,5 顆星,2024年4月1日,很 便捷,中國信託行動銀行 Home Bank
10479,做自己,1 顆星,2023年7月15日,怎麼 突然 怎樣 都 打 不開 ， 真的 很爛 ！ 一直 要 更新 又 沒能 按 更新 ， 是 在爛 那招 ！ 可以 別 那麼 誇張 嗎 ？ 這是 銀行 的 系統 ， 不應 該 有 問題 才 對 ！ 都 天 了 還是 無法 使用 ！,富邦行動銀行
9149,黃亞瑟,1 顆星,2021年12月29日,明明 app 裡就 有 設定 選項 可以 單獨 關閉 “ 優惠 推播 ” ， 卻 要 使用者 關閉 “ 所有 的 推播 ” 才 不會 收到 優惠 推播 。 想 確實 關閉 優惠 推播 還要 打電話 到 客服 接受 最 後 一次 推銷 才 給關閉 嗎 ？,中國信託行動銀行 Home Bank
280,王冀楚,1 顆星,2024年1月20日,最近 常常 無法點 開 程式 一點 就 閃退,國泰世華網路銀行CUBE
18878,宋梅琴,4 顆星,2022年9月8日,適應 中,華南銀行+
7947,金甘星,1 顆星,2022年3月18日,改板 好 難用 ， 頁面 跑 很慢 。 上 一版 比 較 順 ， 直接 用 網銀 還比 較 快 。,中國信託行動銀行 Home Bank
17174,吳瑾鎔,4 顆星,2023年1月1日,方便,永豐行動銀行
1584,linda wu,5 顆星,2023年1月31日,好用,國泰世華網路銀行CUBE
4836,Dennis Peng,5 顆星,2023年11月10日,但是 今天 用 不了 / /,中國信託行動銀行 Home Bank
8153,peiyao szu,1 顆星,2022年3月14日,更新 後 點選 app 任何 一個 選項 都 只能 轉 圈圈 ， 加油 好 嗎 ！,中國信託行動銀行 Home Bank
25626,hike sung,5 顆星,2023年1月8日,讚,Richart
877,Knight C,1 顆星,2023年8月8日,透過 app 網路 開卡 根本 沒用 ， 幹嘛 還在 app 設 這個 選項 。,國泰世華網路銀行CUBE
13409,happiness,1 顆星,2023年7月9日,登錄 時 ， 說 我 太久 沒登入 ， 要 重設 密碼 ， 第一 欄需 打舊 密碼 ， 我舊 密碼 有 位數 ， 但 格子 只有 格 ？ ？ ？ 為 此 我 被迫 必須 忘 記密碼 ， 然後重 設新 的 ， 必須 輸入 身份 證號 . 生日 ， 還有 使用者 代號 ， 但 使用者 代號 第一 個 英文字母 強迫 大寫 ， 我 開頭 是 小 寫 ， 所以 也 無法 使用 ？ ？ ？ 不想 使用 了 ， 我 還是 乖乖 用 網路 atm 查餘額 好 了 。,兆豐銀行
6509,康良賢,5 顆星,2022年9月21日,方便 快速,中國信託行動銀行 Home Bank
14848,BB Yang (歐耶),1 顆星,2022年3月15日,打不開 ， 伺服器 維修 都 不用 告知 嗎 ？ 什麼 時 後 可以 修好 ？,元大銀行 Yuanta Commercial Bank
